index,adoptionStatusCd,age,animalSeq,classification,fileNm,filePath,foundPlace,gender,gu,hairColor,hitCnt,memo,modDtTm,regDtTm,regId,rescueDate,species,weight
1542,7,2019(년생),41263,1,22-3-189.jpg,202206/20220627010454099.jpg,대전 서구 도마로 110 인근,2,3,백색,2,,2022-06-27,2022-06-27,22-3-189,2022-06-26,비숑프리제,6(Kg)
1543,7,12년령(추정),41262,1,22-3-190.jpg,202206/20220627051708554.jpg,대전 서구 도산로 227 인근,2,3,백색,46,항문우측하부 종양-피부궤양 & 출혈 & 양측 상악 견치 파절 & 홍역음성(6/27) & 파보음성(6/27) & 코로나음성(6/27),2022-06-27,2022-06-27,22-3-190,2022-06-27,믹스,27.8kg
1544,7,10개월령(추정),41261,1,22-3-191.jpg,202206/20220627050038293.jpg,대전 서구 도산로 227 인근,2,3,백색,37,콧잔등 까짐 & 우측 입술부위 상처 & 머즐부위 상처 다수 & 좌측 경부 상처 & 피부염증 & 홍역음성(6/27) & 파보음성(6/27) & 코로나음성(6/27),2022-06-27,2022-06-27,22-3-191,2022-06-27,믹스,23kg
1545,4,3년령(추정),41260,1,22-2-150.jpg,202208/20220831052724832.jpg,대전광역시 중구 대둔산로 420번길 87 황금빌라 주변,2,2,백색,3318,목줄착용 & 치석약간 & 양측 슬개골 탈구 & 홍역음성(6/27) & 파보음성(6/27) & 코로나음성(6/27) & 파보음성(7/16) & 코로나양성(7/16) & 파보음성(7/20) & 코로나음성(7/20),2022-09-03,2022-06-27,22-2-150,2022-06-25,푸들,4.45kg
1546,7,8년령(추정),41259,1,22-2-151.jpg,202206/20220627053719934.jpg,대전광역시 중구 대흥동 402-1번지 주변,2,2,백색,996,칩존재 & 양안 안구백탁 & 공결막충혈 & 화농성눈곱 다량 & 치석매우심함 & 양측 외이염 & 발톱관리 안됨 & 피부상태불량 & 각질 & 발적 & 홍역음성(6/27) & 파보음성(6/27) & 코로나음성(6/27),2022-07-12,2022-06-27,22-2-151,2022-06-25,말티즈,4.45kg
1547,7,4년령(추정),41258,1,22-2-152.jpg,202206/20220627052225480.jpg,대전광역시 문화동 462-17 고기한판승 주변,2,2,황백색,101,미용 & 천 목줄착용 & 부정교합(언더) & 치석약간 & 양안화농성눈곱 & 결막충혈 & 양안 각막반흔 & 첩모난생(우안) & 지간핥음 착색 & 피부상태불량(각질다랑) & 양측 슬개골 탈구 & 홍역음성(6/27) & 파보음성(6/27) & 코로나음성(6/27),2022-06-28,2022-06-27,22-2-152,2022-06-26,시츄,4.85kg
1548,7,12년령(추정),41257,1,22-2-149.jpg,202206/20220626050558596.jpg,문화동 문화지구대 주변,2,2,백갈색,287,*동물등록 입소개체(입양불가)* 목줄 및 리드줄 착용 & 칩존재 & 양안안구백탁 & 상악절치2개소실 & 치석심함 & 심잡음 & 양측후지슬개골탈구 & 홍역음성(6/26) & 파보음성(6/26) & 코로나음성(6/26),2022-06-27,2022-06-25,22-2-149,2022-06-25,믹스,8.5kg
1549,7,7년령(추정),41256,1,22-1-151.jpg,202206/20220625043637325.jpg,삼성동 자이@ 인근,1,1,황백색,122,목줄착용,2022-06-26,2022-06-25,22-1-151,2022-06-25,믹스,5kg(추정)
1550,7,7년령(추정),41255,1,22-3-187.jpg,202206/20220625043446646.jpg,월평동 은평공원 인근,1,3,황색,2,현장반환,2022-06-25,2022-06-25,22-3-187,2022-06-24,푸들,5kg(추정)
1551,5,50일령(추정),41254,2,22-2-148.jpg,202206/20220625030824129.jpg,태평동 태평시장 입구 주변,2,2,흑백색,337,공고기간 중 임시보호 요청가능 & 몸통위주 끈끈이부착 & 많이마름 & 파보음성(6/25) & 식욕저하(6/28) & 활력저하(6/28) & 혈뇨(6/28),2022-06-29,2022-06-25,22-2-148,2022-06-24,코리안숏헤어,0.47kg
1552,6,2년령(추정),41253,2,22-4-158.jpg,202206/20220625031039055.jpg,하기동 송리마을4단지 주변,2,4,흑백색,152,횡와자세로 기립불능 & 동공반사 및 멘탈반응은 양호 & 구토흔적 & 복식호흡 & 파보음성(6/25),2022-06-26,2022-06-25,22-4-158,2022-06-24,코리안숏헤어,4kg
1553,7,3년령(추정),41252,1,22-4-157.jpg,202206/20220625104832063.jpg,신성동 153 럭키하나@ 관리사무소 주변,2,4,황백색,47,목줄착용,2022-06-25,2022-06-25,22-4-157,2022-06-24,시바,14kg(추정)
1554,7,4년령(추정),41251,1,22-2-147.jpg,202206/20220624054944989.jpg,사정공원로160번길 카페브람스 주변,2,2,흑황색,169,,2022-06-25,2022-06-24,22-2-147,2022-06-24,치와와,2kg(추정)
1555,7,4년령(추정),41250,1,,,한밭대로 1111번길 29 1층 주변,1,5,흑색,121,교통사고 & 턱밑에 물혹,2022-06-25,2022-06-24,22-5-150,2022-06-24,푸들,3kg(추정)
1556,4,5년령(추정),41249,1,22-4-156.jpg,202206/20220628044156158.jpg,봉산로 39 신흥e마트 주변,1,4,백색,1681,신고자입양희망 & 마른편 & 치석있음 & 양측후지슬개골탈구 & 홍역음성(6/25) & 파보음성(6/25) & 코로나음성(6/25) & 임시보호(6/30),2022-07-08,2022-06-24,22-4-156,2022-06-24,말티즈,1.5kg
1557,4,3년령(추정),41248,1,22-3-186.jpg,202206/20220628052455215.jpg,도림6길 11 인근,1,3,백색,2636,모질상태불량 & 양안공결막충혈 & 좌안눈곱 & 치석약간 & 가슴부위피부발적 & 발위주부분미용흔적 & 양측후지슬개골탈구 & 홍역음성(6/25) 파보음성(6/25) & 코로나음성(6/25),2022-07-24,2022-06-24,22-3-186,2022-06-23,말티즈,2.7kg
1558,7,3년령(추정),41247,1,22-3-185.jpg,202206/20220624042601781.jpg,백운 어린이공원 인근,2,3,백색,2,현장반환,2022-06-24,2022-06-24,22-3-185,2022-06-23,말티즈,4kg(추정)
1559,7,14년령(추정),41246,1,22-1-150.jpg,202206/20220624041649377.jpg,대성동 동남주택 인근,2,1,흑황색,6,현장반환,2022-06-24,2022-06-24,22-1-150,2022-06-24,요크셔테리어,4kg(추정)
1560,7,6개월령(추정),41245,1,22-4-155.jpg,202206/20220624031024423.jpg,봉산동 624번지 주변,2,4,백색,89,동시구조 & 편측잠복고환 & 홍역음성(6/24) & 파보음성(6/24) & 코로나음성(6/24),2022-06-25,2022-06-24,22-4-155,2022-06-24,믹스,15kg(추정)
1561,7,10개월령(추정),41244,1,22-4-154.jpg,202206/20220624031943907.jpg,봉산동 624번지 주변,1,4,흑백색,119,동시구조 & 홍역음성(6/24) & 파보음성(6/24) & 코로나음성(6/24),2022-06-25,2022-06-24,22-4-154,2022-06-24,보더콜리 믹스,10.9kg
1562,7,3년령(추정),41243,1,22-4-153.jpg,202206/20220624124704350.jpg,구즉로58번길 40 주변,1,4,황백색,2,,2022-06-24,2022-06-24,22-4-153,2022-06-24,믹스,5kg(추정)
1563,4,50일령(추정),41242,1,22-5-149.jpg,202208/20220805103644271.jpg,대전로1044번길 36 주변,2,5,흑황백색,1859,가슴줄 및 리드줄 착용 & 배꼽탈장 & 귀주변진드기관찰 & 모두유치 & 홍역음성(6/24) & 파보음성(6/24) & 코로나음성(6/24) & 회충증(6/27) & 파보음성(8/2) & 코로나음성(8/2),2022-08-15,2022-06-24,22-5-149,2022-06-24,믹스,1.52kg
1564,7,2년령(추정),41241,1,22-5-148.jpg,202206/20220624030436082.jpg,비래동 비래공원 주변,2,5,흑백색,176,목줄착용 & 전신진드기다수 & 홍역음성(6/24) & 파보음성(6/24) & 코로나음성(6/24),2022-07-08,2022-06-24,22-5-148,2022-06-24,믹스,21.7kg
1565,7,5개월령(추정),41240,1,,,읍내동 읍내4거리 주변,1,5,황색,2,현장반환 & 외부병원진료,2022-06-24,2022-06-24,22-5-146,2022-06-22,믹스,1kg(추정)
1566,7,5개월령(추정),41239,1,,,읍내동 읍내4거리 주변,1,5,백색,4,현장반환 & 외부병원진료,2022-06-24,2022-06-24,22-5-147,2022-06-22,믹스,1gk(추정)
1567,7,10년령(추정),41238,1,22-3-184.jpg,202206/20220624101142158.jpg,도마동 49-3 인근,1,3,백색,38,*동물등록입소개체(입양불가)* 칩존재,2022-06-24,2022-06-24,22-3-184,2022-06-23,말티즈,4kg(추정)
1568,4,2년령(추정),41237,1,22-3-183.jpg,202210/20221015103406202.jpg,흑성동 상보유원지 인근,2,3,황백색,1480,목줄착용 & 마름 & 배꼽탈장 & 양측후지며느리발톱 & 홍역음성(6/24) & 파보음성(6/24) & 코로나음성(6/24) & 연변(7/17) & 파보음성(7/17) & 코로나양성(7/17) & 연변호전(8/28) & 파보음성(9/24) & 코로나음성(9/24),2022-10-21,2022-06-24,22-3-183,2022-06-23,믹스,4.45kg
1569,4,3주령(추정),41236,1,22-2-143.jpg,202207/20220709114327525.jpg,대전광역시 중구 금동 보골용머리 공원 주변,1,2,검백색,1429,눈은 뜸 & 진드기 & 홍역음성(6/23) & 파보음성(6/23) & 코로나음성(6/23),2022-07-19,2022-06-23,22-2-143,2022-06-23,믹스,0.56kg
1570,4,3주령(추정),41235,1,22-2-144.jpg,202207/20220709114343656.jpg,대전광역시 중구 금동 보골용머리 공원 주변,2,2,황색,699,눈은 뜸 & 진드기 & 홍역음성(6/23) & 파보음성(6/23) & 코로나음성(6/23),2022-07-10,2022-06-23,22-2-144,2022-06-23,믹스,0.715kg
1571,2,3년령(추정),41234,1,22-2-145.jpg,202208/20220824105054626.jpg,대전광역시 중구 금동 보골용머리 공원 주변,4,2,황백색,1716,부정교합(언더) & 치석약간 & 진드기 & 홍역음성(6/23) & 파보음성(6/23) & 코로나음성(6/23) & 설사(7/6) & 파보음성(7/6) & 코로나음성(7/6) & 기침심함(7/8) & 식욕저하(7/8) & 홍역음성(7/8) & 기침호전(7/19) & 수양성설사(7/19) & 정상변(7/25) & 파보음성(8/16) & 코로나음성(8/16) & 심장사상충음성(9/1) & 중성화수술(6/5),2023-08-05,2022-06-23,22-2-145,2022-06-23,믹스,7.2kg
1572,5,3년령(추정),41233,1,22-2-146.jpg,202208/20220805103607931.jpg,대전광역시 중구 금동 보골용머리 공원 주변,1,2,황백색,1111,부정교합(언더) & 치석약간 & 진드기 & 홍역음성(6/23) & 파보음성(6/23) & 코로나음성(6/23) & 파보음성(7/24) & 코로나음성(7/24),2023-03-03,2022-06-23,22-2-146,2022-06-23,믹스,7.2kg
1573,4,2개월령(추정),41232,2,22-4-152.jpg,202206/20220623035214595.jpg,장대동 유성동물병원 주변,2,4,흑색,824,공고기간중 임시보호 요청가능 & 모두유치 & 파보음성(6/23) & 점액성설사(6/24) & 임시보호(6/26),2022-07-08,2022-06-23,22-4-152,2022-06-22,코리안숏헤어,0.81kg
1574,4,2년령(추정),41231,2,22-2-141.jpg,202206/20220623034806556.jpg,대전광역시 중구 유천동 유등지구대 주변,2,2,흑황색,1393,중성화 수(추정) & 양측 외이도 약간 지저분 & 파보음성(6/23) & 연변(6/28) & 연변호전(7/8),2022-07-10,2022-06-23,22-2-141,2022-06-22,샴,5.1kg
1575,4,4년령(추정),41229,2,22-2-142.jpg,202207/20220708021039181.jpg,대전광역시 중구 유천동 295-7번지 주변,1,2,백색,4147,경계심 & 상악 절치 다수 소실 & 상악 우측 견치 파절 & 사지 발톱 말단부 다수 파절 및 소량 출혈 & 파보음성(6/23) & 파보음성(8/3) & 출산(8/11) & 파보음성(9/18),2023-01-15,2022-06-23,22-2-142,2022-06-22,앙고라,3.56kg
1576,7,1년령(추정),41228,1,22-3-182.jpg,202206/20220622035412736.jpg,내동 32-23 인근,2,3,황백색,132,*동물등록 입소개체(입양불가)* & 칩존재 & 반도착용 & 홍역음성(6/22) & 파보음성(6/22) & 코로나음성(6/22),2022-06-23,2022-06-22,22-3-182,2022-06-22,믹스,9.7kg
1577,7,2년령(추정),41227,1,22-1-149.jpg,202206/20220622035056180.jpg,소제동 인근,2,1,황백색,655,*동물등록 입소개체(입양불가)* 칩존재 & 오드아이 & 홍역음성(6/22) & 파보음성(6/22) & 코로나음성(6/22),2022-07-04,2022-06-22,22-1-149,2022-06-22,허스키,25.9kg
1578,7,2년령(추정),41226,1,22-1-148.jpg,202206/20220622035223908.jpg,소제동 인근,2,1,흑백색,720,*동물등록 입소개체(입양불가)* & 칩존재 & 오드아이 & 홍역음성(6/22) & 파보음성(6/22) & 코로나음성(6/22),2022-07-04,2022-06-22,22-1-148,2022-06-22,허스키,28.5kg
1579,6,10개월령(추정),41225,1,22-4-151.jpg,202209/20220916013853763.jpg,구암동 527-1 주변,1,4,백색,752,공고기간 내 임시보호 신청가능 & 신고자입양희망 & 외부병원진료(중증도 장염) & 심하게 야윔 & 우측 상안검 진드기 & 심한 수양성설사 & 매우심한 탈수(피부 긴장도 악화) & 양측 상악 어금니 유치 잔존 & 홍역음성(6/22) & 파보음성(6/22) & 코로나음성(6/22) & 식욕양호(6/27) & 활력양호(6/27) & 파보음성(7/17) & 코로나양성(7/17) & 파보음성(9/12) & 코로나음성(9/12),2023-02-12,2022-06-22,22-4-151,2022-06-21,진도,12.3kg
1580,7,2019(년생),41224,1,22-1-147.jpg,202206/20220622105812852.jpg,용운동 e 편한 세상 인근,1,1,백색,2,현장반환,2022-06-22,2022-06-22,22-1-147,2022-06-20,말티즈,4(Kg)
1581,7,1년령(추정),41223,1,22-5-145.jpg,202206/20220622034858652.jpg,대덕대로 1592번길 주변,1,5,황색,228,미용흔적 & 흉부 전반 구진성 피부염 & 피부발적 & 양측 외이도 발적 & 갈색 귀지 소량 & 홍역음성(6/22) & 파보음성(6/22) & 코로나음성(6/22),2022-06-24,2022-06-22,22-5-145,2022-06-21,리트리버,25.9kg
1582,4,2년령(추정),41222,1,22-5-144.jpg,202206/20220621053747706.jpg,석봉동 309-12번지 태평양약국 주변,1,5,회색,601,미용 & 어금니 유치잔존 & 하악 견유치 잔존 & 우측후지파행 & 심하게 마름 & 양측 고관절 탈구 & 양측 슬개골 탈구 & 정수리부위 상처 및 탈모(미용상처 추정) & 양측 외이도 발적 & 홍역음성(6/21) & 파보음성(6/21) & 코로나음성(6/21),2022-07-05,2022-06-21,22-5-144,2022-06-21,푸들,2.3kg
1583,5,2개월령(추정),41221,2,22-5-143.jpg,202206/20220621053204730.jpg,석봉동 309-12번지 태평양약국 주변,2,5,회백색,1077,공고기간중 & 임시보호 요청가능 & 양안 화농성눈곱 & 화농성콧물 & 재채기 & 좌안 결막충혈 & 부종 & 양측 전지 내측 짓무름 & 근육손실 & 구더기증 & 많이 마른편 & 파보음성(6/21) & 식욕저하(6/24) & 활력저하(6/24) & 파보음성(6/24) & 식욕양호(7/8) & 활력양호(7/8) & 화농성콧물 호전(7/8) & 수양성설사(7/13),2022-07-22,2022-06-21,22-5-143,2022-06-21,코리안숏헤어,0.65kg
1584,4,2019(년생),41220,2,22-4-150.jpg,202206/20220621024153844.jpg,유성구 계산동 76번지 주변,1,4,회백색,672,신고자입양희망 & 임시보호,2022-07-01,2022-06-21,22-4-150,2022-06-20,페르시안,4.00(Kg)
1585,7,2019(년생),41219,1,22-5-141.jpg,202206/20220621024111987.jpg,중리동 중리지구대 주변,2,5,검백색,3,현장반환,2022-06-21,2022-06-21,22-5-141,2022-06-20,믹스,4(Kg)
1586,7,5개월령(추정),41218,1,22-5-142.jpg,202207/20220708040000060.jpg,계족산로 81번길 74주변,2,5,황색,682,다른 개체에 공격성 & 옷착용 & 안면부 탈모반 존재 & 양측 외이도 피부낭종 & 포피염 & 하복부 농피증 & 절치 이갈이 시작 & 홍역음성(6/21) & 파보음성(6/21) & 코로나음성(6/21),2022-07-13,2022-06-21,22-5-142,2022-06-20,믹스,4.9kg
1587,6,10년령(추정),41217,1,22-1-146.jpg,202208/20220831052843179.jpg,세천동 223 인근,1,1,황색,1728,공고기간 중 임시보호 요청가능 & 경계심 & 기립불능 & 양측 후지 신전 안됨 & 양측 후지 슬관절 골융해 소견 & 전신 탈모 & 피부 각화 & 발적 & 좌측 유선종양 & 양안 수정체 백탁 & 양안 화농성눈곱 & 좌안 공막 충혈 & 결막충혈 & 양측 외이염 & 발적 및 부종 & 왁스양 귀지 다량 & 치석심함 & 잇몸 염증 및 출혈 & 홍역음성(6/21) & 파보음성(6/21) & 코로나음성(6/21) & 배변어려움(6/27) & 식욕저하(6/27) & 활력저하(6/27) & 식욕양호(6/29),2022-09-05,2022-06-21,22-1-146,2022-06-20,푸들,5kg
1588,7,45일령(추정),41216,1,22-2-140.jpg,202206/20220620043850194.jpg,중촌동 중촌초등학교 주변,2,2,흑황색,124,,2022-06-21,2022-06-20,22-2-140,2022-06-20,믹스,1kg(추정)
1589,6,1.5개월령(추정),41215,2,22-3-181.jpg,202206/20220620030605793.jpg,둔산남로 208 인근,1,3,삼색,596,공고기간 내 임시보호요청가능 & 좌안 안구파열 & 우안 각막궤양 & 농성 분비물 다량 & 결막부종 및 충혈 & 파보음성(6/20),2022-07-07,2022-06-20,22-3-181,2022-06-20,코리안숏헤어,0.55kg
1590,7,1년령(추정),41214,1,22-5-140.jpg,202206/20220620030620316.jpg,읍내동 회덕파출소 주변,1,5,백색,159,목줄 및 리드줄 착용 & 홍역음성(6/20) & 파보음성(6/20) & 코로나음성(6/20),2022-06-21,2022-06-20,22-5-140,2022-06-20,진도,16kg(추정)
1591,4,7개월령(추정),41213,1,22-5-139.jpg,202206/20220620030635420.jpg,목상동 신탄진지구대 주변,2,5,황색,680,중성화 수(7/2) & 목줄착용 & 미용 & 상악 견유치 이갈이 중(영구치 견치 돋음) & 양측 외이염 & 발적 & 부종 & 검은색 귀지 다량 & 양측 슬개골 탈구 & 좌측 하악 피부농양(화농성 분비물 다량) & 홍역음성(6/20) & 파보음성(6/20) & 코로나음성(6/20) & 심장사상충음성(7/1),2022-07-07,2022-06-20,22-5-139,2022-06-19,푸들,4.2kg
1592,7,5개월령(추정),41212,3,22-4-149.jpg,202206/20220620112139983.jpg,학하동 광수사 주변,2,4,황색,2,,2022-06-20,2022-06-20,22-4-149,2022-06-18,토끼,4kg(추정)
1593,7,2016(년생),41211,1,22-3-180.jpg,202206/20220620111757197.jpg,대전 서구 도솔로 251 인근,1,3,흑갈색,2,현장반환,2022-06-20,2022-06-20,22-3-180,2022-06-19,믹스,5(Kg)
1594,4,3개월령(추정),41210,3,22-2-139.jpg,202206/20220620030653211.jpg,대전광역시 중구 충무로 24-1 골든빌 주변,1,2,흑황색,472,임시보호(6/25),2022-07-01,2022-06-20,22-2-139,2022-06-19,닭,0.9kg
1595,5,2022(년생),41209,2,22-2-137.jpg,202206/20220620111342011.jpg,대전광역시 중구 사정동 439-14 샛뜸마을 아파트 101동 주변,1,2,검백색,3,,2022-06-20,2022-06-20,22-2-137,2022-06-18,코리안숏헤어,1.00(Kg)
1596,5,1개월령(추정),41208,2,22-2-138.jpg,202206/20220620030709976.jpg,대전광역시 중구 문화동 문화주공1단지 103동 주변,1,2,흑황색,112,공고기간 내 임시보호 신청가능 & 양안 화농성눈곱 & 결막부종 & 충혈 & 심하게 야윔 & 파보음성(6/20),2022-06-21,2022-06-20,22-2-138,2022-06-19,코리안숏헤어,0.225kg
1597,7,11년령(추정),41206,1,22-3-179.jpg,202206/20220619045351621.jpg,둔산동 은하수@ 인근,2,3,백색,3,현장반환,2022-06-19,2022-06-19,22-3-179,2022-06-18,말티즈,5kg(추정)
1598,7,6년령(추정),41205,1,22-3-178.jpg,202206/20220619045315916.jpg,도마4길 69 인근,2,3,황색,2,현장반환,2022-06-19,2022-06-19,22-3-178,2022-06-17,푸들,5kg(추정)
1599,7,10년령(추정),41204,1,22-1-145.jpg,202206/20220620031319988.jpg,갱이길 55 인근,2,1,백색,430,심잡음 & 좌측으로 혀 내밀고 있음 & 모질상태불량 & 피부불량 & 등에 피부 종괴 & 양안 안구백탁 & 치석심함 & 치아다수 소실 & 양측 슬개골 탈구 & 홍역음성(6/20) & 파보음성(6/20) & 코로나음성(6/20),2022-06-23,2022-06-19,22-1-145,2022-06-18,말티즈,2.9kg
1600,4,30일령(추정),41203,2,22-2-136.jpg,202206/20220618050125821.jpg,오류동 삼성아파트 6동 주변,1,2,흑백색,757,공고기간 내 임시보호요청가능 & 송곳니유치나오는중 & 파보음성(6/18) & 임시보호(6/24),2022-07-01,2022-06-18,22-2-136,2022-06-17,코리안숏헤어,0.16kg
1601,5,2일령(추정),41202,2,22-5-138.jpg,202206/20220618045939760.jpg,대청로64번길 63 한신@ 301동 주변,2,5,흑백색,459,공고기간 내 임시보호 요청가능 & 전신 및 하반신위주 구더기 다수 & 항문내 구더기 다수 & 탯줄 떨어지기전 & 임시보호(6/20),2022-06-25,2022-06-18,22-5-138,2022-06-18,코리안숏헤어,0.14kg
1602,5,2개월령(추정),41201,2,22-2-135.jpg,202206/20220618045320828.jpg,석교동 석교초등학교 주변,2,2,회백색,270,공고기간 내 임시보호 요청가능 & 가방채발견 & 꼬리짧음 & 좌측전지발등탈모심함 & 전신곰팡이성 피부염의심 & 양측외이도 귀진드기중감염 & 양안화농성눈곱 & 결막충혈 & 파보음성(6/18) & 회충증(6/19) & 수양성설사(6/21) & 파보음성(6/21),2022-06-22,2022-06-17,22-2-135,2022-06-17,코리안숏헤어,0.5kg
